"CubeId";"snbiproga"
"PublishingDate";"2025-03-26 15:00"

"Date";"D0";"D1";"Value"
"2014";"S2020PP075P";"P";
"2014";"D2020PP075P";"BI";
"2014";"D2020PP075P";"P";
"2014";"M2021PP075P";"BI";
"2014";"M2021PP075P";"P";
"2014";"J2021POFFP";"BI";
"2014";"J2021POFFP";"P";
"2014";"S2021POFFP";"BI";
"2014";"S2021POFFP";"P";
"2014";"D2021POFFP";"BI";
"2014";"D2021POFFP";"P";
"2014";"M2022POFFP";"BI";
"2014";"M2022POFFP";"P";
"2014";"J2022POFFP";"BI";
"2014";"J2022POFFP";"P";
"2014";"S2022POFFP";"BI";
"2014";"S2022POFFP";"P";
"2014";"D2022POFFP";"BI";
"2014";"D2022POFFP";"P";
"2014";"M2023POFFP";"BI";
"2014";"M2023POFFP";"P";
"2014";"J2023POFFP";"BI";
"2014";"J2023POFFP";"P";
"2014";"S2023POFFP";"BI";
"2014";"S2023POFFP";"P";
"2014";"D2023POFFP";"BI";
"2014";"D2023POFFP";"P";
"2014";"M2024POFFP";"BI";
"2014";"M2024POFFP";"P";
"2014";"J2024POFFP";"BI";
"2014";"J2024POFFP";"P";
"2014";"S2024POFFP";"BI";
"2014";"S2024POFFP";"P";
"2014";"D2024POFFP";"BI";
"2014";"D2024POFFP";"P";
"2014";"M2025POFFP";"BI";
"2014";"M2025POFFP";"P";
"2015";"J2004PL05P";"BI";
"2015";"J2004PL05P";"P";
"2015";"S2004PL075P";"BI";
"2015";"S2004PL075P";"P";
"2015";"D2004PL075P";"BI";
"2015";"D2004PL075P";"P";
"2015";"M2005PL075P";"BI";
"2015";"M2005PL075P";"P";
"2015";"J2005PL075P";"BI";
"2015";"J2005PL075P";"P";
"2015";"S2005PL075P";"BI";
"2015";"S2005PL075P";"P";
"2015";"D2005PL100P";"BI";
"2015";"D2005PL100P";"P";
"2015";"M2006PL125P";"BI";
"2015";"M2006PL125P";"P";
"2015";"J2006PL15P0";"BI";
"2015";"J2006PL15P0";"P";
"2015";"S2006PL175P";"BI";
"2015";"S2006PL175P";"P";
"2015";"D2006PL200P";"BI";
"2015";"D2006PL200P";"P";
"2015";"M2007PL225P";"BI";
"2015";"M2007PL225P";"P";
"2015";"J2007PL250P";"BI";
"2015";"J2007PL250P";"P";
"2015";"S2007PL275P";"BI";
"2015";"S2007PL275P";"P";
"2015";"D2007PL275P";"BI";
"2015";"D2007PL275P";"P";
"2015";"M2008PL275P";"BI";
"2015";"M2008PL275P";"P";
"2015";"J2008PL275P";"BI";
"2015";"J2008PL275P";"P";
"2015";"S2008PL275P";"BI";
"2015";"S2008PL275P";"P";
"2015";"D2008PL050P";"BI";
"2015";"D2008PL050P";"P";
"2015";"M2009PL025P";"BI";
"2015";"M2009PL025P";"P";
"2015";"J2009PL025P";"BI";
"2015";"J2009PL025P";"P";
"2015";"S2009PL025P";"BI";
"2015";"S2009PL025P";"P";
"2015";"D2009PL025P";"BI";
"2015";"D2009PL025P";"P";
"2015";"M2010PL025P";"BI";
"2015";"M2010PL025P";"P";
"2015";"J2010PL025P";"BI";
"2015";"J2010PL025P";"P";
"2015";"S2010PL025P";"BI";
"2015";"S2010PL025P";"P";
"2015";"D2010PL025P";"BI";
"2015";"D2010PL025P";"P";
"2015";"M2011PL025P";"BI";
"2015";"M2011PL025P";"P";
"2015";"J2011PL025P";"BI";
"2015";"J2011PL025P";"P";
"2015";"S2011PL000P";"BI";
"2015";"S2011PL000P";"P";
"2015";"D2011PL000P";"BI";
"2015";"D2011PL000P";"P";
"2015";"M2012PL000P";"BI";
"2015";"M2012PL000P";"P";
"2015";"J2012PL000P";"BI";
"2015";"J2012PL000P";"P";
"2015";"S2012PL000P";"BI";
"2015";"S2012PL000P";"P";
"2015";"D2012PL000P";"BI";
"2015";"D2012PL000P";"P";
"2015";"M2013PL000P";"BI";
"2015";"M2013PL000P";"P";"0.7"
"2015";"J2013PL000P";"BI";
"2015";"J2013PL000P";"P";"0.7"
"2015";"S2013PL000P";"BI";
"2015";"S2013PL000P";"P";"0.7"
"2015";"D2013PL000P";"BI";
"2015";"D2013PL000P";"P";"0.6"
"2015";"M2014PL000P";"BI";
"2015";"M2014PL000P";"P";"0.4"
"2015";"J2014PL000P";"BI";
"2015";"J2014PL000P";"P";"0.3"
"2015";"S2014PL000P";"BI";
"2015";"S2014PL000P";"P";"0.2"
"2015";"D2014PL000P";"BI";
"2015";"D2014PL000P";"P";"-0.1"
"2015";"M2015PL075P";"BI";
"2015";"M2015PL075P";"P";"-1.1"
"2015";"J2015PL075P";"BI";
"2015";"J2015PL075P";"P";"-1"
"2015";"S2015PL075P";"BI";
"2015";"S2015PL075P";"P";"-1.2"
"2015";"D2015PL075P";"BI";
"2015";"D2015PL075P";"P";"-1.1"
"2015";"M2016PL075P";"BI";"-1.1"
"2015";"M2016PL075P";"P";
"2015";"J2016PL075P";"BI";"-1.1"
"2015";"J2016PL075P";"P";
"2015";"S2016PL075P";"BI";"-1.1"
"2015";"S2016PL075P";"P";
"2015";"D2016PL075P";"BI";"-1.1"
"2015";"D2016PL075P";"P";
"2015";"M2017PL075P";"BI";"-1.1"
"2015";"M2017PL075P";"P";
"2015";"J2017PL075P";"BI";"-1.1"
"2015";"J2017PL075P";"P";
"2015";"S2017PL075P";"BI";"-1.1"
"2015";"S2017PL075P";"P";
"2015";"D2017PL075P";"BI";"-1.1"
"2015";"D2017PL075P";"P";
"2015";"M2018PL075P";"BI";"-1.1"
"2015";"M2018PL075P";"P";
"2015";"J2018PL075P";"BI";"-1.1"
"2015";"J2018PL075P";"P";
"2015";"S2018PL075P";"BI";"-1.1"
"2015";"S2018PL075P";"P";
"2015";"D2018PL075P";"BI";"-1.1"
"2015";"D2018PL075P";"P";
"2015";"M2019PL075P";"BI";
"2015";"M2019PL075P";"P";
"2015";"J2019PP075P";"BI";
"2015";"J2019PP075P";"P";
"2015";"S2019PP075P";"BI";
"2015";"S2019PP075P";"P";
"2015";"D2019PP075P";"BI";
"2015";"D2019PP075P";"P";
"2015";"M2020PP075P";"BI";
"2015";"M2020PP075P";"P";
"2015";"J2020PP075P";"BI";
"2015";"J2020PP075P";"P";
"2015";"S2020PP075P";"BI";
"2015";"S2020PP075P";"P";
"2015";"D2020PP075P";"BI";
"2015";"D2020PP075P";"P";
"2015";"M2021PP075P";"BI";
"2015";"M2021PP075P";"P";
"2015";"J2021POFFP";"BI";
"2015";"J2021POFFP";"P";
"2015";"S2021POFFP";"BI";
"2015";"S2021POFFP";"P";
"2015";"D2021POFFP";"BI";
"2015";"D2021POFFP";"P";
"2015";"M2022POFFP";"BI";
"2015";"M2022POFFP";"P";
"2015";"J2022POFFP";"BI";
"2015";"J2022POFFP";"P";
"2015";"S2022POFFP";"BI";
"2015";"S2022POFFP";"P";
"2015";"D2022POFFP";"BI";
"2015";"D2022POFFP";"P";
"2015";"M2023POFFP";"BI";
"2015";"M2023POFFP";"P";
"2015";"J2023POFFP";"BI";
"2015";"J2023POFFP";"P";
"2015";"S2023POFFP";"BI";
"2015";"S2023POFFP";"P";
"2015";"D2023POFFP";"BI";
"2015";"D2023POFFP";"P";
"2015";"M2024POFFP";"BI";
"2015";"M2024POFFP";"P";
"2015";"J2024POFFP";"BI";
"2015";"J2024POFFP";"P";
"2015";"S2024POFFP";"BI";
"2015";"S2024POFFP";"P";
"2015";"D2024POFFP";"BI";
"2015";"D2024POFFP";"P";
"2015";"M2025POFFP";"BI";
"2015";"M2025POFFP";"P";
"2016";"J2004PL05P";"BI";
"2016";"J2004PL05P";"P";
"2016";"S2004PL075P";"BI";
"2016";"S2004PL075P";"P";
"2016";"D2004PL075P";"BI";
"2016";"D2004PL075P";"P";
"2016";"M2005PL075P";"BI";
"2016";"M2005PL075P";"P";
"2016";"J2005PL075P";"BI";
"2016";"J2005PL075P";"P";
"2016";"S2005PL075P";"BI";
"2016";"S2005PL075P";"P";
"2016";"D2005PL100P";"BI";
"2016";"D2005PL100P";"P";
"2016";"M2006PL125P";"BI";
"2016";"M2006PL125P";"P";
"2016";"J2006PL15P0";"BI";
"2016";"J2006PL15P0";"P";
"2016";"S2006PL175P";"BI";
"2016";"S2006PL175P";"P";
"2016";"D2006PL200P";"BI";
"2016";"D2006PL200P";"P";
"2016";"M2007PL225P";"BI";
"2016";"M2007PL225P";"P";
"2016";"J2007PL250P";"BI";
"2016";"J2007PL250P";"P";
"2016";"S2007PL275P";"BI";
"2016";"S2007PL275P";"P";
"2016";"D2007PL275P";"BI";
"2016";"D2007PL275P";"P";
"2016";"M2008PL275P";"BI";
"2016";"M2008PL275P";"P";
"2016";"J2008PL275P";"BI";
"2016";"J2008PL275P";"P";
"2016";"S2008PL275P";"BI";
"2016";"S2008PL275P";"P";
"2016";"D2008PL050P";"BI";
"2016";"D2008PL050P";"P";
"2016";"M2009PL025P";"BI";
"2016";"M2009PL025P";"P";
"2016";"J2009PL025P";"BI";
"2016";"J2009PL025P";"P";
"2016";"S2009PL025P";"BI";
"2016";"S2009PL025P";"P";
"2016";"D2009PL025P";"BI";
"2016";"D2009PL025P";"P";
"2016";"M2010PL025P";"BI";
"2016";"M2010PL025P";"P";
"2016";"J2010PL025P";"BI";
"2016";"J2010PL025P";"P";
"2016";"S2010PL025P";"BI";
"2016";"S2010PL025P";"P";
"2016";"D2010PL025P";"BI";
"2016";"D2010PL025P";"P";
"2016";"M2011PL025P";"BI";
"2016";"M2011PL025P";"P";
"2016";"J2011PL025P";"BI";
"2016";"J2011PL025P";"P";
"2016";"S2011PL000P";"BI";
"2016";"S2011PL000P";"P";
"2016";"D2011PL000P";"BI";
"2016";"D2011PL000P";"P";
"2016";"M2012PL000P";"BI";
"2016";"M2012PL000P";"P";
"2016";"J2012PL000P";"BI";
"2016";"J2012PL000P";"P";
"2016";"S2012PL000P";"BI";
"2016";"S2012PL000P";"P";
"2016";"D2012PL000P";"BI";
"2016";"D2012PL000P";"P";
"2016";"M2013PL000P";"BI";
"2016";"M2013PL000P";"P";
"2016";"J2013PL000P";"BI";
"2016";"J2013PL000P";"P";
"2016";"S2013PL000P";"BI";
"2016";"S2013PL000P";"P";
"2016";"D2013PL000P";"BI";
"2016";"D2013PL000P";"P";
"2016";"M2014PL000P";"BI";
"2016";"M2014PL000P";"P";"1"
"2016";"J2014PL000P";"BI";
"2016";"J2014PL000P";"P";"0.9"
"2016";"S2014PL000P";"BI";
"2016";"S2014PL000P";"P";"0.5"
"2016";"D2014PL000P";"BI";
"2016";"D2014PL000P";"P";"0.3"
"2016";"M2015PL075P";"BI";
"2016";"M2015PL075P";"P";"-0.5"
"2016";"J2015PL075P";"BI";
"2016";"J2015PL075P";"P";"-0.4"
"2016";"S2015PL075P";"BI";
"2016";"S2015PL075P";"P";"-0.5"
"2016";"D2015PL075P";"BI";
"2016";"D2015PL075P";"P";"-0.5"
"2016";"M2016PL075P";"BI";
"2016";"M2016PL075P";"P";"-0.8"
"2016";"J2016PL075P";"BI";
"2016";"J2016PL075P";"P";"-0.4"
"2016";"S2016PL075P";"BI";
"2016";"S2016PL075P";"P";"-0.4"
"2016";"D2016PL075P";"BI";
"2016";"D2016PL075P";"P";"-0.4"
"2016";"M2017PL075P";"BI";"-0.4"
"2016";"M2017PL075P";"P";
"2016";"J2017PL075P";"BI";"-0.4"
"2016";"J2017PL075P";"P";
"2016";"S2017PL075P";"BI";"-0.4"
"2016";"S2017PL075P";"P";
"2016";"D2017PL075P";"BI";"-0.4"
"2016";"D2017PL075P";"P";
"2016";"M2018PL075P";"BI";"-0.4"
"2016";"M2018PL075P";"P";
"2016";"J2018PL075P";"BI";"-0.4"
"2016";"J2018PL075P";"P";
"2016";"S2018PL075P";"BI";"-0.4"
"2016";"S2018PL075P";"P";
"2016";"D2018PL075P";"BI";"-0.4"
"2016";"D2018PL075P";"P";
"2016";"M2019PL075P";"BI";"-0.4"
"2016";"M2019PL075P";"P";
"2016";"J2019PP075P";"BI";"-0.4"
"2016";"J2019PP075P";"P";
"2016";"S2019PP075P";"BI";"-0.4"
"2016";"S2019PP075P";"P";
"2016";"D2019PP075P";"BI";"-0.4"
"2016";"D2019PP075P";"P";
"2016";"M2020PP075P";"BI";
"2016";"M2020PP075P";"P";
"2016";"J2020PP075P";"BI";
"2016";"J2020PP075P";"P";
"2016";"S2020PP075P";"BI";
"2016";"S2020PP075P";"P";
"2016";"D2020PP075P";"BI";
"2016";"D2020PP075P";"P";
"2016";"M2021PP075P";"BI";
"2016";"M2021PP075P";"P";
"2016";"J2021POFFP";"BI";
"2016";"J2021POFFP";"P";
"2016";"S2021POFFP";"BI";
"2016";"S2021POFFP";"P";
"2016";"D2021POFFP";"BI";
"2016";"D2021POFFP";"P";
"2016";"M2022POFFP";"BI";
"2016";"M2022POFFP";"P";
"2016";"J2022POFFP";"BI";
"2016";"J2022POFFP";"P";
"2016";"S2022POFFP";"BI";
"2016";"S2022POFFP";"P";
"2016";"D2022POFFP";"BI";
"2016";"D2022POFFP";"P";
"2016";"M2023POFFP";"BI";
"2016";"M2023POFFP";"P";
"2016";"J2023POFFP";"BI";
"2016";"J2023POFFP";"P";
"2016";"S2023POFFP";"BI";
"2016";"S2023POFFP";"P";
"2016";"D2023POFFP";"BI";
"2016";"D2023POFFP";"P";
"2016";"M2024POFFP";"BI";
"2016";"M2024POFFP";"P";
"2016";"J2024POFFP";"BI";
"2016";"J2024POFFP";"P";
"2016";"S2024POFFP";"BI";
"2016";"S2024POFFP";"P";
"2016";"D2024POFFP";"BI";
"2016";"D2024POFFP";"P";
"2016";"M2025POFFP";"BI";
"2016";"M2025POFFP";"P";
"2017";"J2004PL05P";"BI";
"2017";"J2004PL05P";"P";
"2017";"S2004PL075P";"BI";
"2017";"S2004PL075P";"P";
"2017";"D2004PL075P";"BI";
"2017";"D2004PL075P";"P";
"2017";"M2005PL075P";"BI";
"2017";"M2005PL075P";"P";
"2017";"J2005PL075P";"BI";
"2017";"J2005PL075P";"P";
"2017";"S2005PL075P";"BI";
"2017";"S2005PL075P";"P";
"2017";"D2005PL100P";"BI";
"2017";"D2005PL100P";"P";
"2017";"M2006PL125P";"BI";
"2017";"M2006PL125P";"P";
"2017";"J2006PL15P0";"BI";
"2017";"J2006PL15P0";"P";
"2017";"S2006PL175P";"BI";
"2017";"S2006PL175P";"P";
"2017";"D2006PL200P";"BI";
"2017";"D2006PL200P";"P";
"2017";"M2007PL225P";"BI";
"2017";"M2007PL225P";"P";
"2017";"J2007PL250P";"BI";
"2017";"J2007PL250P";"P";
"2017";"S2007PL275P";"BI";
"2017";"S2007PL275P";"P";
"2017";"D2007PL275P";"BI";
"2017";"D2007PL275P";"P";
"2017";"M2008PL275P";"BI";
"2017";"M2008PL275P";"P";
"2017";"J2008PL275P";"BI";
"2017";"J2008PL275P";"P";
"2017";"S2008PL275P";"BI";
"2017";"S2008PL275P";"P";
"2017";"D2008PL050P";"BI";
"2017";"D2008PL050P";"P";
"2017";"M2009PL025P";"BI";
"2017";"M2009PL025P";"P";
"2017";"J2009PL025P";"BI";
"2017";"J2009PL025P";"P";
"2017";"S2009PL025P";"BI";
"2017";"S2009PL025P";"P";
"2017";"D2009PL025P";"BI";
"2017";"D2009PL025P";"P";
"2017";"M2010PL025P";"BI";
"2017";"M2010PL025P";"P";
"2017";"J2010PL025P";"BI";
"2017";"J2010PL025P";"P";
"2017";"S2010PL025P";"BI";
"2017";"S2010PL025P";"P";
"2017";"D2010PL025P";"BI";
"2017";"D2010PL025P";"P";
"2017";"M2011PL025P";"BI";
"2017";"M2011PL025P";"P";
"2017";"J2011PL025P";"BI";
"2017";"J2011PL025P";"P";
"2017";"S2011PL000P";"BI";
"2017";"S2011PL000P";"P";
"2017";"D2011PL000P";"BI";
"2017";"D2011PL000P";"P";
"2017";"M2012PL000P";"BI";
"2017";"M2012PL000P";"P";
"2017";"J2012PL000P";"BI";
"2017";"J2012PL000P";"P";
"2017";"S2012PL000P";"BI";
"2017";"S2012PL000P";"P";
"2017";"D2012PL000P";"BI";
"2017";"D2012PL000P";"P";
"2017";"M2013PL000P";"BI";
"2017";"M2013PL000P";"P";
"2017";"J2013PL000P";"BI";
"2017";"J2013PL000P";"P";
"2017";"S2013PL000P";"BI";
"2017";"S2013PL000P";"P";
"2017";"D2013PL000P";"BI";
"2017";"D2013PL000P";"P";
"2017";"M2014PL000P";"BI";
"2017";"M2014PL000P";"P";
"2017";"J2014PL000P";"BI";
"2017";"J2014PL000P";"P";
"2017";"S2014PL000P";"BI";
"2017";"S2014PL000P";"P";
"2017";"D2014PL000P";"BI";
"2017";"D2014PL000P";"P";
"2017";"M2015PL075P";"BI";
"2017";"M2015PL075P";"P";"0.4"
"2017";"J2015PL075P";"BI";
"2017";"J2015PL075P";"P";"0.3"
"2017";"S2015PL075P";"BI";
"2017";"S2015PL075P";"P";"0.4"
"2017";"D2015PL075P";"BI";
"2017";"D2015PL075P";"P";"0.3"
"2017";"M2016PL075P";"BI";
"2017";"M2016PL075P";"P";"0.1"
"2017";"J2016PL075P";"BI";
"2017";"J2016PL075P";"P";"0.3"
"2017";"S2016PL075P";"BI";
"2017";"S2016PL075P";"P";"0.2"
"2017";"D2016PL075P";"BI";
"2017";"D2016PL075P";"P";"0.1"
"2017";"M2017PL075P";"BI";
"2017";"M2017PL075P";"P";"0.3"
"2017";"J2017PL075P";"BI";
"2017";"J2017PL075P";"P";"0.3"
"2017";"S2017PL075P";"BI";
"2017";"S2017PL075P";"P";"0.4"
"2017";"D2017PL075P";"BI";
"2017";"D2017PL075P";"P";"0.5"
"2017";"M2018PL075P";"BI";"0.5"
"2017";"M2018PL075P";"P";
"2017";"J2018PL075P";"BI";"0.5"
"2017";"J2018PL075P";"P";
"2017";"S2018PL075P";"BI";"0.5"
"2017";"S2018PL075P";"P";
"2017";"D2018PL075P";"BI";"0.5"
"2017";"D2018PL075P";"P";
"2017";"M2019PL075P";"BI";"0.5"
"2017";"M2019PL075P";"P";
"2017";"J2019PP075P";"BI";"0.5"
"2017";"J2019PP075P";"P";
"2017";"S2019PP075P";"BI";"0.5"
"2017";"S2019PP075P";"P";
"2017";"D2019PP075P";"BI";"0.5"
"2017";"D2019PP075P";"P";
"2017";"M2020PP075P";"BI";"0.5"
"2017";"M2020PP075P";"P";
"2017";"J2020PP075P";"BI";"0.5"
"2017";"J2020PP075P";"P";
"2017";"S2020PP075P";"BI";"0.5"
"2017";"S2020PP075P";"P";
"2017";"D2020PP075P";"BI";"0.5"
"2017";"D2020PP075P";"P";
"2017";"M2021PP075P";"BI";
"2017";"M2021PP075P";"P";
"2017";"J2021POFFP";"BI";
"2017";"J2021POFFP";"P";
"2017";"S2021POFFP";"BI";
"2017";"S2021POFFP";"P";
"2017";"D2021POFFP";"BI";
"2017";"D2021POFFP";"P";
"2017";"M2022POFFP";"BI";
"2017";"M2022POFFP";"P";
"2017";"J2022POFFP";"BI";
"2017";"J2022POFFP";"P";
"2017";"S2022POFFP";"BI";
"2017";"S2022POFFP";"P";
"2017";"D2022POFFP";"BI";
"2017";"D2022POFFP";"P";
"2017";"M2023POFFP";"BI";
"2017";"M2023POFFP";"P";
"2017";"J2023POFFP";"BI";
"2017";"J2023POFFP";"P";
"2017";"S2023POFFP";"BI";
"2017";"S2023POFFP";"P";
"2017";"D2023POFFP";"BI";
"2017";"D2023POFFP";"P";
"2017";"M2024POFFP";"BI";
"2017";"M2024POFFP";"P";
"2017";"J2024POFFP";"BI";
"2017";"J2024POFFP";"P";
"2017";"S2024POFFP";"BI";
"2017";"S2024POFFP";"P";
"2017";"D2024POFFP";"BI";
"2017";"D2024POFFP";"P";
"2017";"M2025POFFP";"BI";
"2017";"M2025POFFP";"P";
"2018";"J2004PL05P";"BI";
"2018";"J2004PL05P";"P";
"2018";"S2004PL075P";"BI";
"2018";"S2004PL075P";"P";
"2018";"D2004PL075P";"BI";
"2018";"D2004PL075P";"P";
"2018";"M2005PL075P";"BI";
"2018";"M2005PL075P";"P";
"2018";"J2005PL075P";"BI";
"2018";"J2005PL075P";"P";
"2018";"S2005PL075P";"BI";
"2018";"S2005PL075P";"P";
"2018";"D2005PL100P";"BI";
"2018";"D2005PL100P";"P";
"2018";"M2006PL125P";"BI";
"2018";"M2006PL125P";"P";
"2018";"J2006PL15P0";"BI";
"2018";"J2006PL15P0";"P";
"2018";"S2006PL175P";"BI";
"2018";"S2006PL175P";"P";
"2018";"D2006PL200P";"BI";
"2018";"D2006PL200P";"P";
"2018";"M2007PL225P";"BI";
"2018";"M2007PL225P";"P";
"2018";"J2007PL250P";"BI";
"2018";"J2007PL250P";"P";
"2018";"S2007PL275P";"BI";
"2018";"S2007PL275P";"P";
"2018";"D2007PL275P";"BI";
"2018";"D2007PL275P";"P";
"2018";"M2008PL275P";"BI";
"2018";"M2008PL275P";"P";
"2018";"J2008PL275P";"BI";
"2018";"J2008PL275P";"P";
"2018";"S2008PL275P";"BI";
"2018";"S2008PL275P";"P";
"2018";"D2008PL050P";"BI";
"2018";"D2008PL050P";"P";
"2018";"M2009PL025P";"BI";
"2018";"M2009PL025P";"P";
"2018";"J2009PL025P";"BI";
"2018";"J2009PL025P";"P";
"2018";"S2009PL025P";"BI";
"2018";"S2009PL025P";"P";
"2018";"D2009PL025P";"BI";
"2018";"D2009PL025P";"P";
"2018";"M2010PL025P";"BI";
"2018";"M2010PL025P";"P";
"2018";"J2010PL025P";"BI";
"2018";"J2010PL025P";"P";
"2018";"S2010PL025P";"BI";
"2018";"S2010PL025P";"P";
"2018";"D2010PL025P";"BI";
"2018";"D2010PL025P";"P";
"2018";"M2011PL025P";"BI";
"2018";"M2011PL025P";"P";
"2018";"J2011PL025P";"BI";
"2018";"J2011PL025P";"P";
"2018";"S2011PL000P";"BI";
"2018";"S2011PL000P";"P";
"2018";"D2011PL000P";"BI";
"2018";"D2011PL000P";"P";
"2018";"M2012PL000P";"BI";
"2018";"M2012PL000P";"P";
"2018";"J2012PL000P";"BI";
"2018";"J2012PL000P";"P";
"2018";"S2012PL000P";"BI";
"2018";"S2012PL000P";"P";
"2018";"D2012PL000P";"BI";
"2018";"D2012PL000P";"P";
"2018";"M2013PL000P";"BI";
"2018";"M2013PL000P";"P";
"2018";"J2013PL000P";"BI";
"2018";"J2013PL000P";"P";
"2018";"S2013PL000P";"BI";
"2018";"S2013PL000P";"P";
"2018";"D2013PL000P";"BI";
"2018";"D2013PL000P";"P";
"2018";"M2014PL000P";"BI";
"2018";"M2014PL000P";"P";
"2018";"J2014PL000P";"BI";
"2018";"J2014PL000P";"P";
"2018";"S2014PL000P";"BI";
"2018";"S2014PL000P";"P";
"2018";"D2014PL000P";"BI";
"2018";"D2014PL000P";"P";
"2018";"M2015PL075P";"BI";
"2018";"M2015PL075P";"P";
"2018";"J2015PL075P";"BI";
"2018";"J2015PL075P";"P";
"2018";"S2015PL075P";"BI";
"2018";"S2015PL075P";"P";
"2018";"D2015PL075P";"BI";
"2018";"D2015PL075P";"P";
"2018";"M2016PL075P";"BI";
"2018";"M2016PL075P";"P";"0.9"
"2018";"J2016PL075P";"BI";
"2018";"J2016PL075P";"P";"0.9"
"2018";"S2016PL075P";"BI";
"2018";"S2016PL075P";"P";"0.6"
"2018";"D2016PL075P";"BI";
"2018";"D2016PL075P";"P";"0.5"
"2018";"M2017PL075P";"BI";
"2018";"M2017PL075P";"P";"0.4"
"2018";"J2017PL075P";"BI";
"2018";"J2017PL075P";"P";"0.3"
"2018";"S2017PL075P";"BI";
"2018";"S2017PL075P";"P";"0.4"
"2018";"D2017PL075P";"BI";
"2018";"D2017PL075P";"P";"0.7"
"2018";"M2018PL075P";"BI";
"2018";"M2018PL075P";"P";"0.6"
"2018";"J2018PL075P";"BI";
"2018";"J2018PL075P";"P";"0.9"
"2018";"S2018PL075P";"BI";
"2018";"S2018PL075P";"P";"0.9"
"2018";"D2018PL075P";"BI";
"2018";"D2018PL075P";"P";"0.9"
"2018";"M2019PL075P";"BI";"0.9"
"2018";"M2019PL075P";"P";
"2018";"J2019PP075P";"BI";"0.9"
"2018";"J2019PP075P";"P";
"2018";"S2019PP075P";"BI";"0.9"
"2018";"S2019PP075P";"P";
"2018";"D2019PP075P";"BI";"0.9"
"2018";"D2019PP075P";"P";
"2018";"M2020PP075P";"BI";"0.9"
"2018";"M2020PP075P";"P";
"2018";"J2020PP075P";"BI";"0.9"
"2018";"J2020PP075P";"P";
"2018";"S2020PP075P";"BI";"0.9"
"2018";"S2020PP075P";"P";
"2018";"D2020PP075P";"BI";"0.9"
"2018";"D2020PP075P";"P";
"2018";"M2021PP075P";"BI";"0.9"
"2018";"M2021PP075P";"P";
"2018";"J2021POFFP";"BI";"0.9"
"2018";"J2021POFFP";"P";
"2018";"S2021POFFP";"BI";"0.9"
"2018";"S2021POFFP";"P";
"2018";"D2021POFFP";"BI";"0.9"
"2018";"D2021POFFP";"P";
"2018";"M2022POFFP";"BI";
"2018";"M2022POFFP";"P";
"2018";"J2022POFFP";"BI";
"2018";"J2022POFFP";"P";
"2018";"S2022POFFP";"BI";
"2018";"S2022POFFP";"P";
"2018";"D2022POFFP";"BI";
"2018";"D2022POFFP";"P";
"2018";"M2023POFFP";"BI";
"2018";"M2023POFFP";"P";
"2018";"J2023POFFP";"BI";
"2018";"J2023POFFP";"P";
"2018";"S2023POFFP";"BI";
"2018";"S2023POFFP";"P";
"2018";"D2023POFFP";"BI";
"2018";"D2023POFFP";"P";
"2018";"M2024POFFP";"BI";
"2018";"M2024POFFP";"P";
"2018";"J2024POFFP";"BI";
"2018";"J2024POFFP";"P";
"2018";"S2024POFFP";"BI";
"2018";"S2024POFFP";"P";
"2018";"D2024POFFP";"BI";
"2018";"D2024POFFP";"P";
"2018";"M2025POFFP";"BI";
"2018";"M2025POFFP";"P";
"2019";"J2004PL05P";"BI";
"2019";"J2004PL05P";"P";
"2019";"S2004PL075P";"BI";
"2019";"S2004PL075P";"P";
"2019";"D2004PL075P";"BI";
"2019";"D2004PL075P";"P";
"2019";"M2005PL075P";"BI";
"2019";"M2005PL075P";"P";
"2019";"J2005PL075P";"BI";
"2019";"J2005PL075P";"P";
"2019";"S2005PL075P";"BI";
"2019";"S2005PL075P";"P";
"2019";"D2005PL100P";"BI";
"2019";"D2005PL100P";"P";
"2019";"M2006PL125P";"BI";
"2019";"M2006PL125P";"P";
"2019";"J2006PL15P0";"BI";
"2019";"J2006PL15P0";"P";
"2019";"S2006PL175P";"BI";
"2019";"S2006PL175P";"P";
"2019";"D2006PL200P";"BI";
"2019";"D2006PL200P";"P";
"2019";"M2007PL225P";"BI";
"2019";"M2007PL225P";"P";
"2019";"J2007PL250P";"BI";
"2019";"J2007PL250P";"P";
"2019";"S2007PL275P";"BI";
"2019";"S2007PL275P";"P";
"2019";"D2007PL275P";"BI";
"2019";"D2007PL275P";"P";
"2019";"M2008PL275P";"BI";
"2019";"M2008PL275P";"P";
"2019";"J2008PL275P";"BI";
"2019";"J2008PL275P";"P";
"2019";"S2008PL275P";"BI";
"2019";"S2008PL275P";"P";
"2019";"D2008PL050P";"BI";
"2019";"D2008PL050P";"P";
"2019";"M2009PL025P";"BI";
"2019";"M2009PL025P";"P";
"2019";"J2009PL025P";"BI";
"2019";"J2009PL025P";"P";
"2019";"S2009PL025P";"BI";
"2019";"S2009PL025P";"P";
"2019";"D2009PL025P";"BI";
"2019";"D2009PL025P";"P";
"2019";"M2010PL025P";"BI";
"2019";"M2010PL025P";"P";
"2019";"J2010PL025P";"BI";
"2019";"J2010PL025P";"P";
"2019";"S2010PL025P";"BI";
"2019";"S2010PL025P";"P";
"2019";"D2010PL025P";"BI";
"2019";"D2010PL025P";"P";
"2019";"M2011PL025P";"BI";
"2019";"M2011PL025P";"P";
"2019";"J2011PL025P";"BI";
"2019";"J2011PL025P";"P";
